datetime,market_price_usd,total_supply,market_cap_usd,realised_cap_usd,nupl,coin_days_destroyed,active_addresses,fear_greed_value,lightning_nodes,lightning_capacity_usd,fear_greed_category_Extreme Fear,fear_greed_category_Extreme Greed,fear_greed_category_Fear,fear_greed_category_Greed,fear_greed_category_Neutral
2022-10-29 00:00:00,20820.0,19192996,399598177656.29535,405644292720.6864,-0.0151304870804276,3498439.1670614146,884714.0,34.0,17087.0,104166529.6,0,0,1,0,0
2022-10-30 00:00:00,20628.0,19193839,395930527290.66095,405561393912.62775,-0.0243246376779039,2999868.3052062416,833297.0,34.0,17087.0,103205916.0,0,0,1,0,0
2022-10-31 00:00:00,20491.0,19194921,393323127132.5,405481613994.6948,-0.0309122093857932,6355072.572263861,972865.0,31.0,17087.0,102520478.3,0,0,1,0,0
2022-11-01 00:00:00,20488.0,19195821,393283981569.365,405383781975.85547,-0.0307660646594536,6837680.372182825,963107.0,30.0,17087.0,102505468.7,0,0,1,0,0
2022-11-02 00:00:00,20161.0,19196583,387022320850.1595,405258534051.2765,-0.0471192802550976,18257688.51411058,873292.0,30.0,17087.0,100869423.7,0,0,1,0,0
2022-11-03 00:00:00,20206.0,19197608,387906878259.6832,405221291586.9219,-0.0446354893342405,8111228.739274643,1016762.0,30.0,17087.0,101094567.5,0,0,1,0,0
2022-11-04 00:00:00,21153.0,19198414,406104068158.0207,405824170562.6422,0.0006892262780031,38348527.59317459,950915.0,30.0,17087.0,105832593.6,0,0,1,0,0
2022-11-05 00:00:00,21290.0,19199358,408754343422.4317,405856622430.06696,0.007089150339303,9191909.59175426,933416.0,38.0,17087.0,106518031.4,0,0,1,0,0
2022-11-06 00:00:00,20925.0,19200214,401764494584.7673,405679796764.8491,-0.0097452667740795,8998361.42720305,825050.0,40.0,17087.0,104691865.1,0,0,1,0,0
2022-11-07 00:00:00,20605.0,19201114,395638970350.3767,404625941740.5865,-0.022715081333497,20884341.06002941,919351.0,33.0,17087.0,103090842.5,0,0,1,0,0
2022-11-08 00:00:00,18570.31,19202133,356589572591.5097,403829635953.20734,-0.132477410986477,13906201.744127806,1059839.0,31.0,17087.0,92910890.76,0,0,1,0,0
2022-11-09 00:00:00,15915.96,19203064,305635211154.16595,401455771188.2029,-0.3135128301225212,26458268.21217531,1076548.0,29.0,17087.0,79630658.88,0,0,1,0,0
2022-11-10 00:00:00,17566.29,19203983,337342744106.1879,401079216791.8966,-0.1889368418300583,16758468.340274911,1053637.0,22.0,17087.0,87887582.45,1,0,0,0,0
2022-11-11 00:00:00,17100.33,19204821,328408777459.9483,400432967347.425,-0.2193126214364368,47377058.599155046,977570.0,25.0,17087.0,85556293.49,1,0,0,0,0
2022-11-12 00:00:00,16797.85,19205864,322617235946.2029,399483509634.6635,-0.2382584224398917,31000185.555256367,927792.0,21.0,17087.0,84042926.92,1,0,0,0,0
2022-11-13 00:00:00,16343.12,19206671,313896929688.4858,399214155237.6673,-0.2718001276210351,4513830.725465329,897887.0,22.0,17087.0,81767823.85,1,0,0,0,0
2022-11-14 00:00:00,16638.24,19207439,319577993094.27765,398611333183.0996,-0.2473053270145123,14050823.23962102,948108.0,24.0,17087.0,83244366.9,1,0,0,0,0
2022-11-15 00:00:00,16898.91,19208408,324601167244.6952,397927391926.9006,-0.2258963678554169,14254159.211582504,997707.0,22.0,17087.0,84548549.86,1,0,0,0,0
2022-11-16 00:00:00,16689.91,19209346,320602256649.42126,397040480680.34174,-0.2384207298780984,35273272.051946215,955242.0,23.0,17087.0,83502882.01,1,0,0,0,0
2022-11-17 00:00:00,16894.6,19210208,324548789283.86633,395389084782.5285,-0.218273177524325,18932517.794603206,885270.0,20.0,17087.0,84526986.09,1,0,0,0,0
2022-11-18 00:00:00,16699.7,19211077,320819227502.82654,391095048110.78296,-0.2190511496301675,75567840.21607618,971978.0,23.0,17087.0,83551863.29,1,0,0,0,0
2022-11-19 00:00:00,16727.15,19211996,321361939643.636,390899733242.0153,-0.2163846586048461,4095900.6378118666,1109770.0,23.0,17087.0,83689201.01,1,0,0,0,0
2022-11-20 00:00:00,16215.68,19212927,311550680878.5147,390616352954.6204,-0.2537810922227975,9319512.667570584,1019510.0,24.0,17087.0,81130216.62,1,0,0,0,0
2022-11-21 00:00:00,15829.14,19213733,304136878206.0416,389896983880.7588,-0.2819786478396672,12878387.07721684,978810.0,21.0,17087.0,79196281.45,1,0,0,0,0
2022-11-22 00:00:00,16205.33,19214521,311377654325.6992,389433184342.0778,-0.25067800766054,16431966.226110227,928080.0,22.0,17087.0,81078433.55,1,0,0,0,0
2022-11-23 00:00:00,16637.74,19215402,319700867379.1302,389671083427.1696,-0.2188615145828254,86631878.05676916,1061671.0,22.0,17087.0,83241865.3,1,0,0,0,0
2022-11-24 00:00:00,16614.47,19216208,319267120384.1637,389445689879.4772,-0.2198114525882586,8826635.789749308,997933.0,20.0,17087.0,83125440.94,1,0,0,0,0
2022-11-25 00:00:00,16509.55,19216977,317263647500.1878,389215413222.2971,-0.2267885598902935,6015347.529093044,981952.0,20.0,17087.0,82600505.67,1,0,0,0,0
2022-11-26 00:00:00,16473.58,19217658,316583635453.2628,388975719552.361,-0.2286665386082014,4114668.949479832,893310.0,22.0,17087.0,82420540.73,1,0,0,0,0
2022-11-27 00:00:00,16473.15,19218508,316589374037.5884,388890608280.87854,-0.2283754294125674,3726166.237181125,857686.0,26.0,17087.0,82418389.36,0,0,1,0,0
2022-11-28 00:00:00,16224.03,19219377,311815753814.92773,388386662966.42896,-0.245564594523176,9739824.623219328,940693.0,28.0,17087.0,81171993.3,0,0,1,0,0
2022-11-29 00:00:00,16457.27,19220196,316311955765.0192,388232747780.6493,-0.2273729800749559,8501369.771808958,964873.0,26.0,17087.0,82338938.61,0,0,1,0,0
2022-11-30 00:00:00,17162.94,19221058,329889874543.82385,388082685113.0952,-0.1764007175113851,7222603.144223292,941581.0,29.0,17087.0,85869543.56,0,0,1,0,0
2022-12-01 00:00:00,16974.19,19222014,326278131312.6481,387913739269.25183,-0.1889051151195387,13948805.692801312,1035543.0,27.0,17087.0,84925190.41,0,0,1,0,0
2022-12-02 00:00:00,17164.23,19222796,329944492558.97186,387687983835.43207,-0.1750097139934516,9087071.164329711,971482.0,27.0,17087.0,85875997.68,0,0,1,0,0
2022-12-03 00:00:00,16970.09,19223614,326226473195.9887,387592995498.7325,-0.1881101852389407,3141516.678390005,942108.0,27.0,17087.0,84904677.31,0,0,1,0,0
2022-12-04 00:00:00,17133.54,19224489,329383564881.72675,387413924100.77954,-0.1761786725451527,5679146.497343564,854339.0,26.0,17087.0,85722449.61,0,0,1,0,0
2022-12-05 00:00:00,17002.4,19225402,326877979980.0143,386292762812.1848,-0.1817644089571379,16828044.49526088,968963.0,26.0,17087.0,85066330.56,0,0,1,0,0
2022-12-06 00:00:00,17071.7,19226246,328224704605.9307,385974965394.0937,-0.1759473311355353,7716838.996852333,945078.0,25.0,17087.0,85413052.0,1,0,0,0,0
2022-12-07 00:00:00,16849.19,19227321,323964785477.71423,385904947437.6576,-0.1911941196590462,5344836.378189374,923181.0,29.0,17087.0,84299790.98,0,0,1,0,0
2022-12-08 00:00:00,17233.91,19228364,331379908323.69794,385770071503.706,-0.1641323502536513,5971018.876050381,886391.0,25.0,17087.0,86224620.34,1,0,0,0,0
2022-12-09 00:00:00,17146.82,19229314,329721599512.7039,385432752024.1328,-0.1689642188857643,11559931.79906244,945942.0,26.0,17087.0,85788892.05,0,0,1,0,0
2022-12-10 00:00:00,17121.26,19230277,329246577439.29443,385438594087.7191,-0.1706684913339308,4498414.754685043,937078.0,27.0,17087.0,85661010.37,0,0,1,0,0
2022-12-11 00:00:00,17033.13,19231196,327567462289.4762,385331093341.6087,-0.1763411745733339,4771334.691426942,776310.0,26.0,17087.0,85220078.75,0,0,1,0,0
2022-12-12 00:00:00,17206.98,19232089,330926184460.2694,385279787904.98047,-0.1642469106316266,5748391.426274603,909722.0,27.0,17087.0,86089884.29,0,0,1,0,0
2022-12-13 00:00:00,17781.21,19233121,341988164256.04803,385135974565.34845,-0.1261675543747632,11125394.47350778,975737.0,27.0,17087.0,88962869.22,0,0,1,0,0
2022-12-14 00:00:00,17835.72,19234046,343053059725.2095,384820704167.9214,-0.121752723838605,12893082.99501072,929316.0,30.0,17087.0,89235593.4,0,0,1,0,0
2022-12-15 00:00:00,17341.72,19234914,333566506598.24384,384692619212.5022,-0.1532711216592137,5526569.809509297,916384.0,31.0,17087.0,86764014.84,0,0,1,0,0
2022-12-16 00:00:00,16674.82,19235727,320752290212.72766,384452570792.53,-0.1985964949386812,8184258.872907023,880665.0,29.0,17087.0,83427383.79,0,0,1,0,0
2022-12-17 00:00:00,16783.53,19236589,322857881921.5889,384347612086.954,-0.1904544804648715,6021007.686963083,973490.0,28.0,17087.0,86134566.36226615,0,0,1,0,0
2022-12-18 00:00:00,16742.25,19237496,322078968158.91504,384296117218.83057,-0.1931735853960428,3996896.298983378,806020.0,26.0,17087.0,86242673.16709694,0,0,1,0,0
2022-12-19 00:00:00,16442.72,19238346,316330737280.56494,383715453969.5412,-0.2130198199146558,14191587.722797558,966007.0,29.0,17087.0,86548440.82204449,0,0,1,0,0
2022-12-20 00:00:00,16918.05,19239221,325490103599.8709,383668096763.4222,-0.1787396683343411,4218723.659139837,953831.0,29.0,17087.0,86841853.67370166,0,0,1,0,0
2022-12-21 00:00:00,16833.1,19240114,323870776355.22565,383394190947.4835,-0.1837875441005267,7036199.119391415,929009.0,26.0,17087.0,86875149.02374543,0,0,1,0,0
2022-12-22 00:00:00,16828.62,19240958,323798779789.06915,383259131586.0452,-0.1836336499961799,6464236.937608461,905153.0,28.0,17087.0,86348469.67519552,0,0,1,0,0
2022-12-23 00:00:00,16791.49,19241783,323098215977.54443,383110300529.8628,-0.1857394488259546,9507398.352553893,893033.0,27.0,17087.0,86441587.188323,0,0,1,0,0
2022-12-24 00:00:00,16843.54,19242339,324109120030.1852,383045451656.87225,-0.1818410158319462,3897044.709026732,760320.0,29.0,17087.0,86516539.75970317,0,0,1,0,0
2022-12-25 00:00:00,16842.72,19243221,324108183958.5533,382860109866.45386,-0.181272577539769,6194443.6854022425,756854.0,29.0,17087.0,85793460.55247678,0,0,1,0,0
2022-12-26 00:00:00,16907.44,19244027,325367236848.0838,382833896467.4912,-0.1766209166482208,2723286.3375557964,782542.0,28.0,17087.0,85985606.36152397,0,0,1,0,0
2022-12-27 00:00:00,16699.06,19244746,321369168889.7328,382639505418.7012,-0.1906540591328201,4923799.058523656,865433.0,27.0,17087.0,84553196.87217504,0,0,1,0,0
2022-12-28 00:00:00,16541.56,19245796,318355490025.64984,382103412850.8637,-0.2002413177171144,17509413.793982092,916269.0,28.0,17087.0,84818584.35407177,0,0,1,0,0
2022-12-29 00:00:00,16644.59,19246677,320353052437.1007,381754073425.0967,-0.1916667268218138,13372807.262150194,951166.0,28.0,17087.0,85038776.44182459,0,0,1,0,0
2022-12-30 00:00:00,16609.13,19247664,319686966776.096,381634520346.8055,-0.1937756618464105,11223381.24084232,1071553.0,28.0,17087.0,84872653.43546756,0,0,1,0,0
2022-12-31 00:00:00,16541.8,19248639,318407149760.4506,380838253666.5383,-0.1960731847669151,19812682.29316204,845879.0,25.0,17087.0,84758833.15547843,1,0,0,0,0
2023-01-01 00:00:00,16599.51,19249608,319534069538.3309,380798448852.45294,-0.1917303510158965,4207334.817306016,720490.0,26.0,17087.0,85691747.52652179,0,0,1,0,0
2023-01-02 00:00:00,16679.75,19250583,321094920884.2294,380774896576.9514,-0.1858639667310079,5244100.846180574,852672.0,27.0,17087.0,86067546.36654115,0,0,1,0,0
2023-01-03 00:00:00,16668.84,19251546,320900940776.2537,380623729893.0552,-0.1861097352109129,8293825.583343491,984939.0,26.0,17087.0,86837559.39948219,0,0,1,0,0
2023-01-04 00:00:00,16858.14,19252439,324560325405.1917,380430991293.7709,-0.172142623467081,8260558.447612415,924789.0,29.0,17087.0,87103817.47595769,0,0,1,0,0
2023-01-05 00:00:00,16837.68,19253421,324182942460.48663,380312604570.4511,-0.1731419354884962,30827904.71005843,937729.0,29.0,17087.0,86933477.06518772,0,0,1,0,0
2023-01-06 00:00:00,16957.17,19254546,326502610557.40015,380132546412.8645,-0.1642557643380191,10882778.15037582,953580.0,26.0,17087.0,87801641.50588353,0,0,1,0,0
2023-01-07 00:00:00,16956.94,19255508,326514503066.5598,380050804737.8296,-0.1639630128783481,8102644.7160975635,807340.0,25.0,17087.0,87683666.15874729,1,0,0,0,0
2023-01-08 00:00:00,17082.58,19256464,328950100377.275,380045184482.50977,-0.1553277656599996,4265159.18670337,773840.0,25.0,17087.0,89094819.45071349,1,0,0,0,0
2023-01-09 00:00:00,17194.91,19257414,331129514232.1941,380014178127.9683,-0.1476300414027588,5715107.198252982,984100.0,25.0,17087.0,89202887.7764793,1,0,0,0,0
2023-01-10 00:00:00,17450.63,19258471,336072452571.5016,379858397974.45416,-0.1302872195204301,12110991.03367388,1150952.0,26.0,17087.0,90578372.50264718,0,0,1,0,0
2023-01-11 00:00:00,17994.56,19259389,346564245228.9927,379619976282.9896,-0.095381250400356,10687145.556212973,945469.0,26.0,17087.0,94572814.22391298,0,0,1,0,0
2023-01-12 00:00:00,18862.31,19260333,363294382028.6412,379833464665.3864,-0.045525291485078,8243116.343311082,1050430.0,30.0,17087.0,98243539.10305382,0,0,1,0,0
2023-01-13 00:00:00,19984.35,19261327,384925106127.25287,380178559100.9907,0.0123310923364218,8014028.929297363,1074196.0,31.0,17087.0,107726222.47352308,0,0,1,0,0
2023-01-14 00:00:00,20934.0,19262396,403238998805.42206,380439312243.1535,0.0565413728082145,5161980.904456095,983318.0,46.0,17087.0,107139754.91840516,0,0,1,0,0
2023-01-15 00:00:00,20925.0,19263414,403086954584.7673,380514318130.1933,0.0559994219555601,5514310.786076641,811063.0,52.0,17087.0,109859054.08891238,0,0,0,0,1
2023-01-16 00:00:00,21145.0,19264333,407344332808.41095,380700055408.2476,0.0654097166799057,16427849.099147536,971751.0,45.0,17087.0,109619363.4158863,0,0,1,0,0
2023-01-17 00:00:00,21159.0,19265308,407634663503.0405,380886698028.2769,0.0656174949522272,6933829.170303251,993453.0,51.0,17087.0,110885935.70488948,0,0,0,0,1
2023-01-18 00:00:00,20738.0,19266183,399542114355.6077,380825739088.8469,0.0468445617978146,10398307.79429631,953948.0,52.0,17087.0,108612349.28404252,0,0,0,0,1
2023-01-19 00:00:00,21085.0,19267089,406246588326.9627,380782874385.0159,0.062680437629799,7834334.442275846,935852.0,45.0,17776.0,109708512.03730068,0,0,1,0,0
2023-01-20 00:00:00,22653.0,19267914,436476073850.4772,381198914945.4273,0.12664419017842,6123025.1606808,918882.0,51.0,17776.0,117911300.76012212,0,0,0,0,1
2023-01-21 00:00:00,22853.0,19268777,440349367521.9713,381382751929.5261,0.1339087096327055,4824027.401605575,905450.0,53.0,17776.0,119665175.287296,0,0,0,0,1
2023-01-22 00:00:00,22727.0,19269721,437942950189.055,381528689240.6402,0.1288164609661176,2837298.301544308,863602.0,53.0,17776.0,119328666.34863394,0,0,0,0,1
2023-01-23 00:00:00,22983.0,19270708,442898694489.0676,381613899232.95074,0.1383720386144185,5444447.808492782,932335.0,50.0,17776.0,121391760.4675859,0,0,0,0,1
2023-01-24 00:00:00,22661.0,19271514,436711796768.8369,381697937231.062,0.1259729183979318,5928870.448120117,915811.0,52.0,17776.0,119145225.34810238,0,0,0,0,1
2023-01-25 00:00:00,23118.0,19272608,445544164342.6386,381913590236.7351,0.1428154135960571,6112434.9106659135,922991.0,51.0,17776.0,121814236.45783836,0,0,0,0,1
2023-01-26 00:00:00,23033.0,19273577,443928305835.0661,381724852275.3957,0.1401204941024441,30091925.198855653,901563.0,54.0,17761.0,120850108.31465696,0,0,0,0,1
2023-01-27 00:00:00,23082.0,19274539,444894927547.5197,381503263866.43097,0.1424868204960997,12921335.20669714,928369.0,55.0,17761.0,121932499.108385,0,0,0,1,0
2023-01-28 00:00:00,23027.0,19275589,443859006208.79626,381581251422.3444,0.1403097693530989,2873536.403274633,862388.0,52.0,17761.0,122545359.2650713,0,0,0,0,1
2023-01-29 00:00:00,23763.0,19276596,458069751816.6449,381735982945.8064,0.1666422385850818,3466321.680761672,835444.0,55.0,17761.0,125091156.11697792,0,0,0,1,0
2023-01-30 00:00:00,22843.0,19277458,440354985542.7716,381760077594.89,0.1330628921474769,4751835.892786948,948343.0,61.0,17761.0,120813641.96679178,0,0,0,1,0
2023-01-31 00:00:00,23066.0,19278177,444670437485.8002,381926462121.6002,0.1411021963118552,6662547.994472519,948426.0,51.0,17761.0,122501586.35599747,0,0,0,0,1
2023-02-01 00:00:00,23768.0,19279033,458224069296.86975,382453031762.64,0.1653580477570679,10292890.810585462,1054556.0,56.0,17761.0,126790971.57510927,0,0,0,1,0
2023-02-02 00:00:00,23570.0,19279939,454428180967.4655,382561942892.6402,0.1581465258642719,4172889.2151914057,1004623.0,60.0,17731.0,125238278.21687388,0,0,0,1,0
2023-02-03 00:00:00,23391.0,19280771,450996515512.9157,382692364543.0676,0.1514516157451155,7870360.7446623,993120.0,60.0,17731.0,124006213.70334885,0,0,0,1,0
2023-02-04 00:00:00,23340.0,19281621,450033035189.6222,382845062468.2042,0.1492956460254261,2887912.927171476,977809.0,58.0,17731.0,124837262.31314103,0,0,0,1,0
2023-02-05 00:00:00,22981.0,19282571,443132765184.4776,382855384838.2163,0.1360255550527111,4045179.946759487,809568.0,58.0,17731.0,121713807.81553346,0,0,0,1,0
2023-02-06 00:00:00,22836.0,19283496,440357915682.9569,382889048181.8112,0.1305049039757045,4393932.3086819565,915863.0,56.0,17731.0,122663256.22567768,0,0,0,1,0
2023-02-07 00:00:00,23267.0,19284383,448689751940.8393,382995736106.2829,0.1464130070954201,3911665.5371929496,933987.0,54.0,17731.0,124355112.82638983,0,0,0,0,1
2023-02-08 00:00:00,22964.0,19285246,442866390176.71313,383051172702.3224,0.1350637998302901,5930314.8581825225,945888.0,58.0,17731.0,121152540.82894304,0,0,0,1,0
2023-02-09 00:00:00,21832.0,19286258,421057596553.806,382923608142.8845,0.090567154524781,6848190.88305625,1074333.0,55.0,17734.0,117055072.91853043,0,0,0,1,0
2023-02-10 00:00:00,21643.0,19287177,417432378195.05646,382819890934.7278,0.0829175911317426,6904107.912112257,916853.0,48.0,17734.0,116125341.7648574,0,0,0,0,1
2023-02-11 00:00:00,21867.0,19288102,421772932884.12994,382829108153.5167,0.092333627158839,4016111.390123604,883953.0,49.0,17734.0,116611390.8378822,0,0,0,0,1
2023-02-12 00:00:00,21815.0,19289114,420792039252.2915,382815667677.2596,0.0902497386654757,3872001.206904349,876806.0,50.0,17734.0,117085787.42490228,0,0,0,0,1
2023-02-13 00:00:00,21804.0,19290089,420601117889.5468,382786594327.6423,0.0899059036068347,4934912.835783961,970819.0,48.0,17734.0,116875953.0773679,0,0,0,0,1
2023-02-14 00:00:00,22216.0,19291052,428570017785.0748,382839104965.1083,0.1067058145045048,3136930.547487781,912315.0,50.0,17734.0,118964093.54899658,0,0,0,0,1
2023-02-15 00:00:00,24328.0,19292071,469337504382.0535,383244054067.7796,0.1834361190197822,6415994.319140017,994080.0,53.0,17734.0,132708333.9850692,0,0,0,0,1
2023-02-16 00:00:00,23590.0,19293189,455126347263.3649,383327737279.5545,0.1577553363269984,6641981.587968732,1127027.0,62.0,17791.0,126712484.29552418,0,0,0,1,0
2023-02-17 00:00:00,24632.0,19294221,475255252779.7247,383592339757.40936,0.1928709098661977,4799982.871387239,1052081.0,61.0,17791.0,131364981.3795811,0,0,0,1,0
2023-02-18 00:00:00,24641.0,19295271,475454773819.1294,383689001586.1678,0.1930063116116082,2307791.4913307745,1054449.0,60.0,17791.0,132471237.591582,0,0,0,1,0
2023-02-19 00:00:00,24284.0,19296283,468590949606.0748,383750107406.34033,0.1810552300915258,4650758.770033778,920448.0,60.0,17791.0,131158217.522204,0,0,0,1,0
2023-02-20 00:00:00,24792.0,19297202,478416239296.92,383889150932.89294,0.1975833606796959,2965611.559865056,910033.0,58.0,17791.0,133609063.27117772,0,0,0,1,0
2023-02-21 00:00:00,24422.0,19298246,471301764910.2808,383949852060.5252,0.1853417902357829,5162956.070131339,1015220.0,60.0,17791.0,128747420.45508575,0,0,0,1,0
2023-02-22 00:00:00,24148.0,19299121,466035174993.95874,383891034870.1807,0.1762616740782343,7653582.925450066,942922.0,59.0,17791.0,130822353.74147992,0,0,0,1,0
2023-02-23 00:00:00,23959.0,19300189,462413247297.7092,383983847349.89307,0.1696088950871297,4039907.822646823,1079195.0,56.0,17836.0,128710809.20583594,0,0,0,1,0
2023-02-24 00:00:00,23224.0,19301033,448247203048.4056,383866745319.7154,0.1436271264847977,9370965.651918463,964182.0,53.0,17836.0,124557111.87683436,0,0,0,0,1
2023-02-25 00:00:00,23145.0,19301702,446737899617.1029,383828687581.5371,0.1408190621155826,3395121.853091948,817375.0,52.0,17836.0,125195775.74724068,0,0,0,0,1
2023-02-26 00:00:00,23525.0,19302752,454097247739.19183,383898638196.8638,0.1545893746148539,3509317.8580450146,918618.0,51.0,17836.0,127206329.45119272,0,0,0,0,1
2023-02-27 00:00:00,23514.0,19303627,453905492213.9472,383976883722.7671,0.1540598421713289,9392982.479645915,971028.0,50.0,17836.0,126706269.73249924,0,0,0,0,1
2023-02-28 00:00:00,23204.0,19304483,447941236177.50616,383585448974.7976,0.1436701558264357,14408685.169492334,985104.0,53.0,17836.0,127810563.3466956,0,0,0,0,1
2023-03-01 00:00:00,23624.0,19305546,456074219766.3939,383447918989.3581,0.1592422847628524,14584547.44556038,1086910.0,50.0,17836.0,127164461.2006455,0,0,0,0,1
2023-03-02 00:00:00,23469.0,19306446,453102982229.42346,383419656828.8126,0.1537913634064926,5206975.329098812,943944.0,51.0,17916.0,121448092.05215923,0,0,0,0,1
2023-03-03 00:00:00,22352.0,19307496,431561151597.19086,383277489476.8514,0.1118813914126504,5661235.882124357,1089647.0,50.0,17916.0,120145682.6769586,0,0,0,0,1
2023-03-04 00:00:00,22370.0,19308446,431929938026.0004,383283814632.608,0.112625032697928,4078075.47817099,907043.0,50.0,17916.0,120832762.812652,0,0,0,0,1
2023-03-05 00:00:00,22435.0,19309414,433206720925.1735,383072740905.9328,0.1157276136255979,10126239.863458307,995109.0,47.0,17916.0,120426990.0837259,0,0,0,0,1
2023-03-06 00:00:00,22414.0,19310239,432819714764.4791,383008433666.8806,0.1150855180538703,7647134.515959,928913.0,48.0,17916.0,121117516.95496383,0,0,0,0,1
2023-03-07 00:00:00,22218.0,19311271,429057820077.1648,381709243184.4567,0.1103547696303324,25075514.98102714,1067377.0,49.0,17916.0,118131291.96929634,0,0,0,0,1
2023-03-08 00:00:00,21722.0,19312102,419497486051.3592,381571242990.7252,0.0904087493291693,5533937.63378803,895631.0,50.0,17916.0,117357325.6161708,0,0,0,0,1
2023-03-09 00:00:00,20377.0,19312946,393539901558.3732,381208394171.34106,0.0313348337441789,8143342.663059666,930069.0,44.0,17940.0,108017920.4517472,0,0,1,0,0
2023-03-10 00:00:00,20174.0,19313796,389636521411.24414,380969154533.0568,0.0222447496625691,5818113.24640574,993874.0,34.0,17940.0,110103062.17194396,0,0,1,0,0
2023-03-11 00:00:00,20513.0,19314827,396205052301.7393,380949562559.7435,0.0385040262696539,6746122.023439771,975440.0,33.0,17940.0,110955754.56223585,0,0,1,0,0
2023-03-12 00:00:00,22184.0,19315833,428502451361.6357,381101865699.29016,0.110619170349487,3647284.256569977,891560.0,33.0,17940.0,120840678.09636268,0,0,1,0,0
2023-03-13 00:00:00,24202.0,19316814,467505551667.8872,381750976185.0777,0.1834300687486358,12592510.887039796,995257.0,49.0,17940.0,131424616.9082434,0,0,0,0,1
2023-03-14 00:00:00,24712.0,19317727,477379676913.3223,382227709329.60406,0.1993213623984981,14185682.871274516,1028332.0,56.0,17940.0,134020126.9452075,0,0,0,1,0
2023-03-15 00:00:00,24421.0,19318646,471780655064.2358,382408829867.6338,0.1894351204044885,12020702.16947131,1015002.0,50.0,17940.0,132221022.76162016,0,0,0,0,1
2023-03-16 00:00:00,25036.0,19319483,483682590031.89294,382720091027.0549,0.2087370955365186,9603868.97044133,893376.0,52.0,17954.0,139431416.29251897,0,0,0,0,1
2023-03-17 00:00:00,27534.0,19320402,531967956789.7304,383871003275.0244,0.2783945003161984,9138152.992346078,1074437.0,51.0,17954.0,149102571.3838313,0,0,0,0,1
2023-03-18 00:00:00,27155.0,19321414,524673018757.4364,384008144087.1146,0.268100073076853,4348438.752740382,972557.0,64.0,17954.0,147402550.79946327,0,0,0,1,0
2023-03-19 00:00:00,28225.0,19322339,545373040713.05536,384298292407.708,0.2953478376832636,4716909.877465742,849038.0,63.0,17954.0,148577879.8235705,0,0,0,1,0
2023-03-20 00:00:00,27984.0,19323302,540743291422.46735,384651040015.6056,0.2886623909771473,7858684.745698485,1023019.0,66.0,17954.0,150922394.91750503,0,0,0,1,0
2023-03-21 00:00:00,28257.0,19324208,546044160855.2444,385075221147.36334,0.2947910649859576,7435680.100079291,985637.0,68.0,17954.0,153430451.25458655,0,0,0,1,0
2023-03-22 00:00:00,27422.0,19325202,529935697332.69366,385221948876.57806,0.2730779398038255,9170545.911859293,944070.0,62.0,17954.0,150138119.83274403,0,0,0,1,0
2023-03-23 00:00:00,28454.0,19326346,549911850363.6036,385877554129.5393,0.29829198284344,11223237.257167494,915894.0,57.0,18012.0,153908175.42369324,0,0,0,1,0
2023-03-24 00:00:00,27644.0,19327358,534285499617.1772,386007882902.22,0.2775250625764691,9136606.529662112,886593.0,61.0,18012.0,149668514.71173316,0,0,0,1,0
2023-03-25 00:00:00,27657.0,19328264,534561819434.51184,386078561936.2675,0.2777662977414247,3500365.033631291,909390.0,64.0,18012.0,149480966.09665647,0,0,0,1,0
2023-03-26 00:00:00,28005.0,19329164,541313260083.16174,386270616681.5681,0.2864194447735761,5146165.348691501,838165.0,64.0,18012.0,151780681.70659965,0,0,0,1,0
2023-03-27 00:00:00,27118.0,19330089,524193375060.02246,386798443805.6965,0.2621073401368219,11213165.812275158,1055338.0,64.0,18012.0,145377306.9199039,0,0,0,1,0
2023-03-28 00:00:00,27290.0,19330927,527541005879.7575,386964121063.0168,0.2664757492781185,5171764.83866063,977256.0,59.0,18012.0,148633699.17187437,0,0,0,1,0
2023-03-29 00:00:00,28402.0,19331846,549063091369.2652,387310250505.0696,0.2945979130755501,4624296.045580216,992610.0,57.0,18012.0,154799440.99437717,0,0,0,1,0
2023-03-30 00:00:00,28032.0,19332814,541937464332.6259,381407265481.55066,0.2962153558598531,91213768.49157313,1018397.0,60.0,18032.0,151747212.706296,0,0,0,1,0
2023-03-31 00:00:00,28512.0,19333696,551242341634.212,381853203768.4179,0.3072861517923739,15126048.19174892,1044871.0,63.0,18032.0,154043793.3014151,0,0,0,1,0
2023-04-01 00:00:00,28535.0,19334571,551711984768.2463,382026797468.2429,0.3075611768181578,4526256.486592541,1047870.0,61.0,18032.0,153607033.49250185,0,0,0,1,0
2023-04-02 00:00:00,28192.0,19335502,545106480699.8213,382095028391.4721,0.2990451555429519,2630964.3332249485,1015069.0,63.0,18032.0,149623966.39805475,0,0,0,1,0
2023-04-03 00:00:00,27825.0,19336321,538033133076.31696,382202977812.90015,0.2896292917360411,7126617.517887274,975912.0,63.0,18032.0,150833478.68336678,0,0,0,1,0
2023-04-04 00:00:00,28186.0,19337333,545042083298.55145,382366199645.5414,0.2984648133379142,9749023.748092225,1126607.0,62.0,18032.0,154417171.25106716,0,0,0,1,0
2023-04-05 00:00:00,28102.0,19338202,543442160893.2739,382702573993.70056,0.2957804868053674,12376757.447828967,962257.0,62.0,18032.0,151561911.26778662,0,0,0,1,0
